Customer_Age,Education_Level,Income_Category,Months_on_book
44,Uneducated,Less than $40K,36
39,High School,$80K - $120K,27
38,High School,$60K - $80K,18
41,High School,$80K - $120K,28
43,Post-Graduate,$60K - $80K,34
40,High School,$60K - $80K,28
44,Post-Graduate,$60K - $80K,34
48,Graduate,$60K - $80K,37
44,College,$40K - $60K,36
45,Graduate,Less than $40K,32
37,Graduate,$40K - $60K,25
43,High School,$60K - $80K,37
48,Uneducated,$40K - $60K,39
46,Uneducated,$60K - $80K,35
44,High School,$60K - $80K,36
48,Uneducated,$40K - $60K,40
46,College,$40K - $60K,41
45,Uneducated,$40K - $60K,40
43,Graduate,Less than $40K,32
40,High School,$40K - $60K,34
49,High School,$120K +,39
47,College,$60K - $80K,35
42,Graduate,$80K - $120K,38
47,College,$80K - $120K,39
49,Uneducated,$80K - $120K,31
43,Graduate,$40K - $60K,37
46,High School,Less than $40K,37
43,Graduate,$40K - $60K,35
31,Uneducated,Less than $40K,23
43,Graduate,$80K - $120K,32
39,Uneducated,$80K - $120K,36
45,Graduate,$60K - $80K,31
41,Graduate,$60K - $80K,29
39,Uneducated,Unknown,35
49,Graduate,$40K - $60K,36
45,Graduate,$40K - $60K,38
45,High School,$40K - $60K,37
45,High School,$40K - $60K,33
40,Graduate,Less than $40K,31
44,Graduate,$80K - $120K,37
30,High School,$60K - $80K,16
47,Post-Graduate,Less than $40K,27
46,Uneducated,Unknown,34
43,Uneducated,Less than $40K,30
49,Graduate,$80K - $120K,29
47,Graduate,$40K - $60K,29
41,High School,$40K - $60K,36
44,Graduate,Less than $40K,31
39,College,$60K - $80K,26
43,Graduate,$60K - $80K,28
32,High School,$60K - $80K,36
41,High School,$40K - $60K,36
43,Graduate,Less than $40K,33
32,Graduate,$40K - $60K,36
47,High School,Less than $40K,41
46,Graduate,$80K - $120K,33
41,Graduate,$120K +,37
48,Graduate,Unknown,43
45,High School,Less than $40K,36
41,Uneducated,$120K +,36
37,Graduate,Less than $40K,32
44,High School,$60K - $80K,29
36,Graduate,Less than $40K,30
47,Graduate,Less than $40K,41
49,Uneducated,$60K - $80K,38
45,Uneducated,$40K - $60K,28
45,High School,$80K - $120K,25
44,Uneducated,$80K - $120K,36
38,High School,$40K - $60K,27
46,Doctorate,$60K - $80K,31
41,Uneducated,Unknown,32
48,Doctorate,$40K - $60K,36
39,Graduate,$40K - $60K,29
48,Graduate,Less than $40K,37
41,Graduate,$40K - $60K,36
49,High School,$40K - $60K,36
37,Graduate,$60K - $80K,28
43,Uneducated,$80K - $120K,36
31,Uneducated,Less than $40K,22
40,High School,Less than $40K,36
49,Uneducated,Less than $40K,45
44,Graduate,$80K - $120K,36
43,Graduate,Less than $40K,37
35,High School,$80K - $120K,26
40,Graduate,$40K - $60K,32
29,High School,$40K - $60K,36
37,Graduate,$60K - $80K,28
32,Uneducated,$60K - $80K,36
44,Graduate,Unknown,34
47,College,$80K - $120K,41
45,Graduate,$120K +,36
46,Graduate,$60K - $80K,41
34,Graduate,Less than $40K,36
39,High School,Less than $40K,36
46,College,$120K +,36
50,High School,$80K - $120K,36
45,Uneducated,Less than $40K,27
50,Uneducated,$120K +,38
41,Graduate,$80K - $120K,29
42,Graduate,Less than $40K,32
31,Graduate,Less than $40K,21
45,Uneducated,$80K - $120K,34
28,Uneducated,Less than $40K,20
44,Graduate,Less than $40K,38
48,College,Less than $40K,39
44,Graduate,$60K - $80K,39
40,Graduate,Less than $40K,30
47,Graduate,$60K - $80K,36
50,High School,Unknown,40
46,Graduate,$80K - $120K,36
49,Graduate,$60K - $80K,38
41,Post-Graduate,$40K - $60K,36
41,Doctorate,$40K - $60K,33
46,Uneducated,$80K - $120K,36
36,Uneducated,Less than $40K,32
49,Post-Graduate,$120K +,41
45,Graduate,$40K - $60K,35
48,High School,Unknown,31
46,Graduate,Unknown,36
30,College,Less than $40K,36
49,Graduate,Less than $40K,44
31,Post-Graduate,Less than $40K,21
35,High School,$40K - $60K,27
49,Graduate,$40K - $60K,36
40,Graduate,$60K - $80K,23
41,High School,Unknown,30
37,Uneducated,Less than $40K,26
45,Graduate,$40K - $60K,40
47,Uneducated,Less than $40K,36
44,Uneducated,$80K - $120K,36
45,Graduate,$40K - $60K,40
31,High School,$60K - $80K,24
32,High School,$40K - $60K,36
42,Graduate,$80K - $120K,31
39,Post-Graduate,$60K - $80K,36
40,Graduate,$40K - $60K,27
38,Uneducated,Less than $40K,36
41,College,$60K - $80K,31
27,College,$80K - $120K,19
50,Graduate,$40K - $60K,41
40,High School,$80K - $120K,36
41,Graduate,Less than $40K,30
44,Uneducated,$120K +,36
47,Uneducated,$40K - $60K,34
47,College,Less than $40K,40
46,Graduate,$120K +,39
42,Graduate,$60K - $80K,37
33,Graduate,$60K - $80K,15
47,Post-Graduate,$60K - $80K,39
46,Graduate,$80K - $120K,39
32,Graduate,$120K +,22
45,College,$60K - $80K,34
45,Uneducated,$60K - $80K,36
30,College,$60K - $80K,24
44,High School,$120K +,31
40,Graduate,Less than $40K,36
31,Graduate,$80K - $120K,36
40,Uneducated,Less than $40K,35
29,Post-Graduate,$60K - $80K,15
38,High School,$120K +,27
27,Graduate,Less than $40K,36
38,Graduate,Less than $40K,26
48,High School,Less than $40K,36
44,High School,Less than $40K,34
49,Uneducated,$60K - $80K,44
36,College,$40K - $60K,23
30,College,$60K - $80K,25
42,High School,$80K - $120K,36
45,Graduate,Less than $40K,36
31,Graduate,$80K - $120K,22
48,Graduate,$40K - $60K,42
32,Graduate,$80K - $120K,36
46,High School,Less than $40K,36
30,Graduate,Less than $40K,18
48,High School,$80K - $120K,36
39,Graduate,Unknown,35
43,High School,$40K - $60K,32
48,Graduate,$120K +,36
50,High School,Less than $40K,41
48,Graduate,$80K - $120K,36
39,College,Less than $40K,20
43,Uneducated,$80K - $120K,24
47,Uneducated,$60K - $80K,35
38,Post-Graduate,$80K - $120K,36
38,Uneducated,Less than $40K,28
32,High School,$40K - $60K,36
41,Uneducated,$80K - $120K,32
50,Graduate,$120K +,35
38,Doctorate,Less than $40K,36
40,College,Less than $40K,36
45,High School,$120K +,36
42,Graduate,$80K - $120K,36
46,Post-Graduate,$80K - $120K,26
45,Graduate,$60K - $80K,33
40,Graduate,$80K - $120K,20
34,High School,Unknown,26
48,Uneducated,$60K - $80K,36
45,Graduate,Less than $40K,40
42,High School,$60K - $80K,36
35,Post-Graduate,$60K - $80K,24
32,Post-Graduate,$40K - $60K,14
34,High School,$60K - $80K,36
33,Post-Graduate,$80K - $120K,24
40,College,$40K - $60K,31
43,Uneducated,$60K - $80K,30
29,Uneducated,$40K - $60K,22
42,Graduate,$40K - $60K,37
48,Graduate,$80K - $120K,28
41,College,$80K - $120K,33
42,Uneducated,$40K - $60K,33
32,Graduate,$60K - $80K,36
43,Graduate,$120K +,34
50,Graduate,$60K - $80K,37
44,Doctorate,$80K - $120K,27
36,High School,$120K +,36
44,Uneducated,$40K - $60K,34
47,Post-Graduate,Less than $40K,28
45,College,$40K - $60K,30
37,Doctorate,$60K - $80K,36
43,High School,$80K - $120K,35
31,High School,$40K - $60K,26
41,High School,$80K - $120K,33
41,College,$80K - $120K,28
48,Graduate,$80K - $120K,43
42,Graduate,$60K - $80K,36
34,Graduate,Less than $40K,23
38,Graduate,$60K - $80K,25
44,Post-Graduate,$40K - $60K,36
39,Graduate,$60K - $80K,24
42,Post-Graduate,$40K - $60K,36
35,College,$80K - $120K,29
42,Graduate,$80K - $120K,31
30,Graduate,Less than $40K,18
37,Uneducated,$80K - $120K,18
37,Graduate,Less than $40K,19
43,Graduate,$80K - $120K,36
34,High School,$80K - $120K,21
31,Graduate,$80K - $120K,19
47,Doctorate,Less than $40K,35
43,Post-Graduate,$40K - $60K,37
41,Graduate,Less than $40K,13
48,Graduate,Less than $40K,36
41,High School,Less than $40K,24
40,Uneducated,$80K - $120K,36
32,Uneducated,$40K - $60K,36
50,Graduate,$80K - $120K,43
37,Doctorate,Less than $40K,36
31,High School,$60K - $80K,24
48,Uneducated,$60K - $80K,39
44,Graduate,$40K - $60K,32
44,Graduate,$40K - $60K,34
31,Graduate,Less than $40K,19
46,Uneducated,$120K +,32
29,Uneducated,$40K - $60K,23
37,Post-Graduate,Less than $40K,28
32,Graduate,$40K - $60K,24
41,Graduate,$80K - $120K,36
50,Graduate,Less than $40K,37
29,Graduate,$80K - $120K,36
32,High School,Less than $40K,25
48,Graduate,Less than $40K,36
33,Graduate,Less than $40K,24
46,High School,$40K - $60K,32
32,Uneducated,$80K - $120K,15
50,Graduate,Less than $40K,38
28,Post-Graduate,Less than $40K,14
44,Graduate,$40K - $60K,40
43,High School,$60K - $80K,31
50,Graduate,$40K - $60K,36
39,College,Less than $40K,36
42,Graduate,$40K - $60K,36
44,Graduate,$60K - $80K,29
44,High School,Less than $40K,30
46,Uneducated,$80K - $120K,33
39,High School,$80K - $120K,34
45,Post-Graduate,$40K - $60K,30
41,Graduate,Less than $40K,21
42,High School,Less than $40K,37
38,College,Less than $40K,28
36,High School,$80K - $120K,30
43,High School,$40K - $60K,25
50,Graduate,Unknown,45
49,Graduate,$80K - $120K,36
48,Graduate,$80K - $120K,34
45,Graduate,$80K - $120K,32
39,Graduate,$60K - $80K,36
47,Uneducated,$40K - $60K,39
49,Graduate,Unknown,42
40,Uneducated,$80K - $120K,30
45,Graduate,$80K - $120K,36
49,Uneducated,$80K - $120K,36
48,Post-Graduate,Less than $40K,36
44,Graduate,$60K - $80K,36
29,Uneducated,Less than $40K,36
42,Uneducated,$80K - $120K,35
45,Graduate,Less than $40K,39
45,High School,Less than $40K,36
46,College,$80K - $120K,39
32,Uneducated,$80K - $120K,20
38,High School,$80K - $120K,31
50,High School,Unknown,40
42,College,$80K - $120K,36
46,Uneducated,$60K - $80K,27
40,Graduate,$60K - $80K,33
49,Uneducated,$120K +,38
44,Graduate,Unknown,36
32,High School,$40K - $60K,19
48,Graduate,$40K - $60K,38
42,Graduate,$80K - $120K,31
42,Uneducated,$120K +,28
29,Post-Graduate,Less than $40K,36
43,Graduate,$80K - $120K,32
45,Graduate,$60K - $80K,38
46,High School,$80K - $120K,36
41,Doctorate,Unknown,28
50,Graduate,Unknown,40
32,High School,Unknown,21
48,Uneducated,Unknown,36
34,Post-Graduate,$40K - $60K,28
40,Uneducated,$80K - $120K,36
45,High School,$60K - $80K,35
30,College,$60K - $80K,36
38,High School,Less than $40K,31
42,Doctorate,$60K - $80K,31
50,Uneducated,$60K - $80K,30
49,College,$60K - $80K,35
39,Graduate,Less than $40K,26
48,Uneducated,$40K - $60K,28
36,Graduate,Less than $40K,23
47,High School,$40K - $60K,40
27,Graduate,$40K - $60K,21
42,Uneducated,$120K +,23
50,Post-Graduate,Less than $40K,36
50,Graduate,$80K - $120K,39
30,Uneducated,Less than $40K,13
43,Post-Graduate,$60K - $80K,36
41,Uneducated,Less than $40K,36
42,Graduate,$60K - $80K,36
36,High School,$120K +,36
27,High School,Unknown,15
34,Graduate,$40K - $60K,36
49,Uneducated,$80K - $120K,39
39,College,Less than $40K,19
35,Post-Graduate,$80K - $120K,28
47,Uneducated,$60K - $80K,36
47,Uneducated,Unknown,33
39,High School,$80K - $120K,29
50,High School,$120K +,41
41,Uneducated,$40K - $60K,27
50,Graduate,$80K - $120K,40
41,College,$60K - $80K,36
44,Post-Graduate,Less than $40K,33
36,Graduate,$60K - $80K,24
31,Graduate,Less than $40K,36
49,Graduate,Less than $40K,36
40,College,Less than $40K,36
49,High School,Unknown,30
29,High School,$60K - $80K,16
46,College,$60K - $80K,39
49,Graduate,Unknown,36
50,College,$60K - $80K,36
47,High School,$60K - $80K,41
45,Graduate,Less than $40K,36
39,College,$80K - $120K,36
35,Doctorate,Less than $40K,27
40,Uneducated,Unknown,29
49,Post-Graduate,$120K +,38
32,Graduate,$40K - $60K,20
46,Graduate,$40K - $60K,27
43,Graduate,$60K - $80K,25
38,Uneducated,$40K - $60K,18
44,College,$60K - $80K,34
47,High School,Unknown,42
32,College,$60K - $80K,24
41,High School,Less than $40K,31
31,Post-Graduate,Unknown,36
45,Uneducated,Less than $40K,37
50,Graduate,Less than $40K,38
31,Graduate,$60K - $80K,24
47,Graduate,$80K - $120K,36
42,Graduate,$60K - $80K,30
48,Graduate,Less than $40K,38
45,Uneducated,$80K - $120K,37
48,Uneducated,Less than $40K,44
45,Doctorate,$60K - $80K,34
41,High School,Less than $40K,36
43,Post-Graduate,$60K - $80K,31
49,Post-Graduate,$80K - $120K,42
39,Uneducated,$120K +,19
50,Graduate,Unknown,36
38,Graduate,Less than $40K,27
43,Uneducated,$40K - $60K,36
39,Uneducated,Less than $40K,34
38,High School,$40K - $60K,19
37,Graduate,Less than $40K,28
34,Uneducated,$60K - $80K,18
50,College,$80K - $120K,36
41,Doctorate,$80K - $120K,29
49,Post-Graduate,Less than $40K,37
37,Uneducated,$120K +,17
46,Graduate,$120K +,28
48,High School,Unknown,36
31,Graduate,$80K - $120K,19
40,Uneducated,Less than $40K,33
37,Uneducated,Less than $40K,29
45,Uneducated,$80K - $120K,36
32,High School,Less than $40K,16
31,Graduate,$40K - $60K,36
43,Graduate,Less than $40K,38
42,Graduate,Less than $40K,35
43,Graduate,$80K - $120K,38
39,Graduate,Less than $40K,34
46,Graduate,$40K - $60K,38
32,High School,Less than $40K,36
49,Uneducated,Unknown,36
32,Post-Graduate,$60K - $80K,25
49,Graduate,$80K - $120K,43
38,Uneducated,$80K - $120K,29
47,Graduate,$40K - $60K,34
31,Post-Graduate,Less than $40K,21
49,Uneducated,Less than $40K,44
49,Graduate,Less than $40K,36
39,Graduate,$80K - $120K,36
44,High School,$120K +,36
32,High School,$80K - $120K,26
48,Graduate,Less than $40K,36
31,College,Unknown,24
44,Graduate,Unknown,36
49,College,$80K - $120K,44
29,Graduate,$120K +,22
41,High School,Less than $40K,32
46,High School,$120K +,31
47,High School,Less than $40K,36
43,Uneducated,$120K +,36
43,Doctorate,Less than $40K,30
43,Uneducated,$120K +,37
45,College,$40K - $60K,36
31,Post-Graduate,Less than $40K,36
48,College,$60K - $80K,44
42,Graduate,$40K - $60K,32
46,High School,$60K - $80K,38
48,High School,Less than $40K,40
38,Uneducated,$120K +,21
41,Graduate,$80K - $120K,31
45,Graduate,$120K +,41
43,Uneducated,Less than $40K,24
47,College,$40K - $60K,37
34,Graduate,$80K - $120K,24
35,Graduate,$80K - $120K,21
32,Graduate,Less than $40K,23
41,Post-Graduate,$40K - $60K,28
50,Post-Graduate,$120K +,36
39,Graduate,$40K - $60K,28
33,College,$80K - $120K,22
37,Graduate,$80K - $120K,17
28,Post-Graduate,Unknown,13
49,Graduate,Less than $40K,44
39,High School,$80K - $120K,13
45,High School,Less than $40K,36
29,High School,$40K - $60K,36
39,Post-Graduate,$40K - $60K,31
43,College,Less than $40K,33
27,Uneducated,Less than $40K,19
43,Graduate,$60K - $80K,35
37,Graduate,$60K - $80K,31
47,Graduate,Unknown,42
48,Doctorate,Less than $40K,38
43,College,$40K - $60K,30
41,High School,Less than $40K,36
49,Graduate,$80K - $120K,40
28,Graduate,Unknown,15
38,High School,$60K - $80K,31
50,Graduate,$120K +,41
31,High School,Less than $40K,21
35,Uneducated,Less than $40K,21
48,Uneducated,$40K - $60K,39
30,Graduate,$40K - $60K,23
36,High School,$120K +,36
29,High School,$60K - $80K,17
44,Uneducated,$60K - $80K,37
47,Post-Graduate,$60K - $80K,36
45,Graduate,$40K - $60K,26
42,Doctorate,Unknown,30
29,Graduate,Less than $40K,36
37,Graduate,Less than $40K,24
45,High School,$80K - $120K,39
34,Graduate,$40K - $60K,23
50,College,Less than $40K,40
44,Doctorate,$60K - $80K,36
42,Graduate,$40K - $60K,30
44,College,$80K - $120K,31
42,Graduate,$40K - $60K,34
47,Post-Graduate,Less than $40K,30
42,High School,$40K - $60K,30
46,High School,$60K - $80K,34
49,High School,$60K - $80K,30
43,College,$40K - $60K,36
47,High School,$60K - $80K,32
45,College,$80K - $120K,31
45,High School,Unknown,34
34,Uneducated,$40K - $60K,20
43,Uneducated,$80K - $120K,31
50,High School,$80K - $120K,36
44,Uneducated,$80K - $120K,25
38,Graduate,Less than $40K,28
48,Post-Graduate,$40K - $60K,37
31,Graduate,Less than $40K,21
32,Graduate,Unknown,27
49,College,$40K - $60K,40
44,High School,Less than $40K,36
31,Graduate,Less than $40K,13
47,Post-Graduate,$120K +,35
40,High School,$80K - $120K,29
50,Graduate,$80K - $120K,36
35,Graduate,$60K - $80K,36
42,High School,$80K - $120K,36
40,Uneducated,Less than $40K,36
48,Graduate,$60K - $80K,33
27,Graduate,Less than $40K,13
31,Uneducated,Unknown,36
37,Graduate,$80K - $120K,25
50,Graduate,$60K - $80K,34
49,High School,$80K - $120K,40
42,College,Unknown,31
29,Graduate,$60K - $80K,17
45,Uneducated,$40K - $60K,36
32,Graduate,$40K - $60K,19
30,Uneducated,$60K - $80K,13
39,Graduate,Less than $40K,31
49,Doctorate,$120K +,34
38,High School,Less than $40K,36
36,Graduate,$60K - $80K,13
31,College,$40K - $60K,36
35,Graduate,Less than $40K,28
39,Post-Graduate,$80K - $120K,32
32,Graduate,Less than $40K,36
50,High School,$80K - $120K,43
44,Uneducated,$40K - $60K,34
32,High School,Less than $40K,23
45,Uneducated,$120K +,36
44,Uneducated,$40K - $60K,36
40,Uneducated,$80K - $120K,34
39,Graduate,$80K - $120K,31
48,Uneducated,$40K - $60K,35
43,Graduate,$40K - $60K,38
32,Graduate,Less than $40K,36
40,Uneducated,Less than $40K,34
36,Uneducated,$60K - $80K,19
48,High School,$60K - $80K,36
39,Graduate,Unknown,30
40,Graduate,$120K +,33
46,High School,Less than $40K,36
41,College,$40K - $60K,29
41,Post-Graduate,$40K - $60K,36
38,Uneducated,$80K - $120K,25
41,Uneducated,Less than $40K,30
45,Doctorate,Less than $40K,39
37,Post-Graduate,$40K - $60K,28
40,High School,$60K - $80K,33
46,Doctorate,Less than $40K,36
30,High School,Unknown,22
50,High School,$80K - $120K,41
38,College,$60K - $80K,32
46,High School,$120K +,34
43,Doctorate,$80K - $120K,27
40,Uneducated,Less than $40K,35
49,High School,$60K - $80K,42
30,College,Less than $40K,19
47,Doctorate,Unknown,36
33,College,$40K - $60K,20
30,High School,Less than $40K,23
43,Graduate,$120K +,36
43,Graduate,$60K - $80K,28
32,Graduate,Less than $40K,20
39,Graduate,Less than $40K,30
38,High School,$60K - $80K,36
49,Uneducated,$80K - $120K,30
48,High School,$80K - $120K,40
48,College,Unknown,36
49,High School,$40K - $60K,36
46,High School,$40K - $60K,40
40,Graduate,Less than $40K,30
48,Doctorate,$80K - $120K,33
44,High School,Unknown,34
30,Graduate,Unknown,18
46,Graduate,$60K - $80K,34
50,High School,$120K +,42
43,Graduate,Less than $40K,37
42,Graduate,Less than $40K,34
36,Graduate,Less than $40K,16
42,Graduate,$40K - $60K,36
49,High School,Less than $40K,40
39,High School,Less than $40K,32
41,Graduate,Less than $40K,36
48,Graduate,$60K - $80K,32
50,Doctorate,Unknown,36
32,College,$60K - $80K,16
38,Doctorate,Less than $40K,33
45,Graduate,$60K - $80K,38
48,College,$80K - $120K,44
49,Uneducated,$120K +,30
37,High School,$60K - $80K,31
31,Post-Graduate,$40K - $60K,24
46,Uneducated,$40K - $60K,36
33,Doctorate,Less than $40K,15
30,Graduate,Less than $40K,36
40,Uneducated,Less than $40K,33
50,Uneducated,$120K +,40
43,Graduate,$80K - $120K,35
49,Graduate,$40K - $60K,36
44,High School,Less than $40K,31
29,College,$40K - $60K,17
43,High School,Less than $40K,31
38,High School,$60K - $80K,25
49,Uneducated,$40K - $60K,36
44,Uneducated,Less than $40K,36
31,Graduate,Less than $40K,14
47,High School,$80K - $120K,40
44,Doctorate,$80K - $120K,33
50,High School,$60K - $80K,40
43,Graduate,$80K - $120K,36
41,Graduate,$40K - $60K,36
40,High School,$60K - $80K,36
45,Graduate,$60K - $80K,36
42,High School,Less than $40K,30
50,Graduate,$40K - $60K,40
42,Uneducated,Unknown,23
46,Graduate,Less than $40K,34
49,Uneducated,$120K +,38
43,High School,$80K - $120K,39
45,Graduate,$40K - $60K,35
45,Graduate,$60K - $80K,33
40,Graduate,Unknown,25
38,High School,$60K - $80K,28
31,High School,$40K - $60K,25
39,Graduate,$60K - $80K,36
42,Graduate,$40K - $60K,30
33,Uneducated,Less than $40K,36
47,Graduate,$80K - $120K,39
47,High School,Less than $40K,35
49,Graduate,$60K - $80K,40
33,College,$120K +,20
27,High School,$60K - $80K,36
29,Graduate,Less than $40K,15
38,Uneducated,$40K - $60K,36
46,College,$80K - $120K,36
50,Graduate,$40K - $60K,40
44,High School,Less than $40K,36
30,Graduate,$40K - $60K,36
43,Graduate,Less than $40K,25
